 Rk,Pass Coverage Player,Pass Coverage Age,Pass Coverage Team,Pass Coverage Pos,Pass Coverage GAME,Pass Coverage GameStart,Pass Coverage Int,Pass Coverage Tgt,Pass Coverage Cmp,Pass Coverage Cmp%,Pass Coverage Yds,Pass Coverage Yds/Cmp,Pass Rush Yds/Tgt,Pass Rush TD,Pass Rush Rat,Pass Rush DADOT,Pass Rush Air,Pass Rush YAC,Tackles Bltz,Tackles Hrry,Tackles QBKD,additional Bats, Sk, Prss, Comb, MTkl, MTkl%,,
749,Frank Clark,30,2TM,DE,8,0,0,3,3,100,16,5.3,5.3,0,88.9,-1.7,-5,21,0,1,0,0,0,1,8,0,0,ClarFr01,
749,Frank Clark,30,DEN,DE,2,0,0,2,2,100,9,4.5,4.5,0,85.4,-1.5,-3,12,0,0,0,0,0,0,2,0,0,ClarFr01,
749,Frank Clark,30,SEA,LB,6,0,0,1,1,100,7,7,7,0,95.8,-2,-2,9,0,1,0,0,0,1,6,0,0,ClarFr01,
750,Micah Abernathy,26,ATL,S,12,0,0,2,2,100,12,6,6,0,91.7,5.5,11,1,2,0,0,0,0,0,7,0,0,AberMi00,
751,Brian Asamoah,23,MIN,LB,13,0,0,1,1,100,1,1,1,0,79.2,-5,-5,6,1,1,0,0,0,1,7,1,12.5,AsamBr00,
752,Joey Blount,25,ARI,S,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,12.5,BlouJo00,,
753,Mike Brown,24,TEN,S,9,1,0,7,5,71.4,52,10.4,7.4,0,92.6,5.3,13,39,1,0,0,0,0,0,7,0,0,BrowMi02,
754,Deon Bush,30,KAN,DB,6,0,0,2,2,100,28,14,14,0,118.7,5,10,18,0,0,0,0,0,0,7,2,22.2,BushDe00,
755,Marcus Davenport,27,MIN,DL,4,3,0,1,1,100,0,0,0,0,79.2,-6,-6,6,7,2,2,0,2,6,7,0,0,DaveMa00,
756,Bryce Hall,26,NYJ,CB,9,2,1,12,6,50,87,14.5,7.3,0,39.2,11.7,45,42,1,0,0,0,0,0,7,1,12.5,HallBr02,
757,Melvin Ingram,34,MIA,LB,3,0,0,1,1,100,26,26,26,0,118.7,21,21,5,1,1,0,0,1.5,3,7,1,12.5,IngrMe00,
758,Drake Jackson,22,SFO,DL,8,0,0,1,0,0,0,0,0,39.6,-4,0,0,1,4,1,1,3,8,7,0,0,JackDr01,,
759,Patrick Johnson,25,PHI,LB,15,0,0,0,0,0,0,0,0,3,1,0,0,0,1,7,1,12.5,JohnPa02,,,,,,
760,Sam Kamara,26,CLE,DE,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,KamaSa00,,,,,,
761,Darrell Luter,23,SFO,CB,7,0,0,5,2,40,20,10,4,0,52.1,16,4,16,0,0,0,0,0,0,7,0,0,LuteDa00,
762,Jacob Martin,28,IND,DE,17,0,0,0,0,0,0,0,0,0,1,1,0,2,4,7,0,0,MartJa02,,,,,,
763,Tyler Matakevich,31,BUF,LB,17,0,0,2,0,0,0,0,0,39.6,6.5,0,0,0,0,0,0,0,0,7,0,0,MataTy00,,
764,Nik Needham,27,MIA,CB,10,0,0,8,6,75,44,7.3,5.5,0,87.5,10.4,31,13,2,0,0,0,0,0,7,1,12.5,NeedNi00,
765,Dare Ogunbowale,29,HOU,RB,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,OgunDa00,,,,,,
766,Julian Okwara,26,DET,LB,9,1,0,1,1,100,20,20,20,0,118.7,14,14,6,2,1,2,1,2,5,7,1,12.5,OkwaJu00,
767,Myjai Sanders,25,HOU,DE,7,0,0,1,1,100,9,9,9,0,104.2,-7,-7,16,2,2,2,0,0,4,7,1,12.5,SandMy00,
768,Grant Stuard,25,IND,LB,17,0,0,2,2,100,29,14.5,14.5,0,118.7,5,10,19,4,0,0,0,0,0,7,0,0,StuaGr00,
769,Carlos Watkins,30,ARI,DT,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,7,0,0,WatkCa00,,,,,,
770,Samuel Womack,24,SFO,CB,7,0,0,5,4,80,19,4.8,3.8,1,122.1,4.6,15,4,0,0,0,0,0,0,7,0,0,WomaSa00,
771,Myles Adams,25,SEA,DT,11,1,0,0,0,0,0,0,0,0,4,0,0,1,5,6,0,0,AdamMy00,,,,,,
772,Jalyn Armour-Davis,24,BAL,CB,8,0,0,3,3,100,19,6.3,6.3,0,93.1,3.3,10,9,0,0,0,0,0,0,6,0,0,ArmoJa00,
773,Luke Gifford,28,TEN,LB,11,1,0,1,1,100,8,8,8,0,100,3,3,5,0,0,0,0,0,0,6,0,0,GiffLu00,
774,Trevis Gipson,26,TEN,OLB,8,0,0,1,1,100,17,17,17,0,118.7,15,15,2,1,1,0,0,1,2,6,1,14.3,GipsTr00,
775,Cameron Goode,25,MIA,LB,17,0,0,1,0,0,0,0,0,39.6,1,0,0,4,1,2,0,0,3,6,1,14.3,GoodCa00,,
776,Mike Greene,24,TAM,DL,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,14.3,GreeMi01,,,,,,
777,Jalen Harris,24,WAS,DE,5,0,0,1,1,100,1,1,1,0,79.2,1,1,0,0,0,1,1,0,1,6,0,0,HarrJa04,
778,Chris Lammons,27,IND,CB,4,1,0,2,0,0,7,3.5,0,41.7,9,3,4,2,0,0,0,0,0,6,0,0,LammCh00,,
779,Isaiah Land,23,IND,LB,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,LandIs00,,,,,,
780,Tristin McCollum,24,PHI,DB,3,0,0,2,1,50,6,6,3,0,56.2,5.5,6,0,0,0,0,0,0,0,6,0,0,McCoTr00,
781,Isaiah McGuire,22,CLE,DE,4,1,0,0,0,0,0,0,0,1,1,1,0,1,3,6,0,0,McGuIs00,,,,,,
782,Riley Moss,23,DEN,CB,14,0,0,1,1,100,14,14,14,0,118.7,0,0,14,0,0,0,0,0,0,6,0,0,MossRi00,
783,Israel Mukuamu,24,DAL,S,14,0,0,3,1,33.3,9,9,3,0,42.4,4.7,8,1,0,0,0,0,0,0,6,0,0,MukuIs00,
784,David Ojabo,23,BAL,OLB,3,1,0,0,0,0,0,0,0,0,1,0,0,1,2,6,1,14.3,OjabDa00,,,,,,
785,Baylon Spector,25,BUF,LB,9,0,0,1,1,100,8,8,8,0,100,1,1,7,0,0,0,0,0,0,6,0,0,SpecBa00,
786,Eric Stokes,24,GNB,CB,3,2,0,8,6,75,79,13.2,9.9,3,145.3,13.3,56,23,0,0,0,0,0,0,6,0,0,StokEr00,
787,Keir Thomas,25,LAR,OLB,8,0,0,1,1,100,20,20,20,0,118.7,13,13,7,2,0,2,0,0,2,6,0,0,ThomKe04,
788,Garret Wallow,24,TEN,LB,3,0,0,3,3,100,18,6,6,0,91.7,0.3,1,17,2,0,0,0,0,0,6,0,0,WallGa00,
789,Al Woods,36,NYJ,DL,6,0,0,1,1,100,11,11,11,0,112.5,-4,-4,15,0,1,1,0,1,3,6,0,0,WoodAl99,
790,Adetomiwa Adebawore,22,IND,DE,10,0,0,1,1,100,1,1,1,0,79.2,-4,-4,5,0,0,2,0,1.5,4,5,1,16.7,AdebAd00,
791,Robert Beal,24,SFO,DL,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,BealRo00,,,,,,
792,Earnest Brown IV,24,LAR,DE,7,0,0,1,1,100,6,6,6,0,91.7,-1,-1,7,0,0,0,0,0,0,5,0,0,BrowEa00,
793,Jalen Davis,27,CIN,CB,16,0,0,7,4,57.1,43,10.8,6.1,1,114.9,9.9,36,7,0,0,0,0,0,0,5,1,16.7,DaviJa06,
794,Brandon Facyson,29,LVR,CB,3,0,0,6,4,66.7,51,12.8,8.5,0,93.1,7.3,29,22,1,0,0,0,0,0,5,3,37.5,FacyBr00,
795,Mario Goodrich,23,PHI,CB,4,1,0,10,10,100,118,11.8,11.8,1,149.2,5.7,57,61,0,0,0,0,0,0,5,2,28.6,GoodMa02,
796,Vincent Gray,24,CLE,DB,1,0,0,7,5,71.4,30,6,4.3,0,79.5,3.6,11,19,0,0,0,0,0,0,5,2,28.6,GrayVi00,
797,Jalyn Holmes,27,NYJ,DL,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,16.7,HolmJa01,,,,,,
798,Kingsley Jonathan,25,BUF,DE,13,0,0,0,0,0,0,0,0,0,3,2,0,0,5,5,0,0,JonaKi00,,,,,,
799,Marcus Jones,25,NWE,DB,2,1,0,5,4,80,50,12.5,10,1,147.9,5.4,2,48,1,0,0,0,0,0,5,0,0,JoneMa06,
800,Kyu Blu Kelly,22,2TM,CB,3,0,0,4,4,100,22,5.5,5.5,1,129.2,3,12,10,1,0,0,0,0,0,5,0,0,BluxKy00,
800,Kyu Blu Kelly,22,GNB,CB,1,0,0,1,1,100,15,15,15,0,118.7,5,5,10,0,0,0,0,0,0,0,0,BluxKy00,,
800,Kyu Blu Kelly,22,WAS,CB,2,0,0,3,3,100,7,2.3,2.3,1,118.7,2.3,7,0,1,0,0,0,0,0,5,0,0,BluxKy00,
801,Raheem Layne,24,LAC,S,5,1,0,3,3,100,29,9.7,9.7,0,106.9,6,18,11,0,0,0,0,0,0,5,0,0,LaynRa00,
802,Parry Nickerson,29,MIA,CB,5,0,0,6,3,50,54,18,9,0,81.2,11.7,43,11,4,0,0,0,0,0,5,0,0,NickPa00,
803,Levi Onwuzurike,25,DET,DL,10,0,0,2,2,100,30,15,15,0,118.7,-1.5,-3,33,0,0,1,0,1,2,5,2,28.6,OnwuLe00,
804,Sam Roberts,25,NWE,DL,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,16.7,RobeSa00,,,,,,
805,Chris Rumph,25,LAC,OLB,6,0,0,1,1,100,0,0,0,0,79.2,-3,-3,3,0,0,0,0,0,0,5,0,0,RumpCh00,
806,Jason Taylor,24,LAR,DB,8,0,0,1,1,100,26,26,26,0,118.7,15,15,11,0,0,0,0,0,0,5,1,16.7,TaylJa05,
807,Roderic Teamer,26,LVR,S,6,0,0,2,1,50,19,19,9.5,0,83.3,2,4,15,0,0,0,0,0,0,5,0,0,TeamRo00,
808,Divaad Wilson,23,ARI,CB,2,1,0,7,3,42.9,54,18,7.7,0,69.9,6.3,41,13,1,0,0,0,0,0,5,1,16.7,WilsDi00,
809,JT Woods,23,LAC,S,3,0,0,3,2,66.7,23,11.5,7.7,0,89.6,7.3,2,21,0,0,0,0,0,0,5,1,16.7,WoodJT00,
810,Nahshon Wright,25,DAL,CB,12,0,0,6,4,66.7,17,4.3,2.8,1,109.7,3.8,-3,20,0,0,0,0,0,0,5,2,28.6,WrigNa00,
811,Tariq Castro-Fields,24,WAS,CB,8,1,0,3,3,100,31,10.3,10.3,1,149.3,10.3,31,0,0,0,0,0,0,0,4,1,20,CastTa00,
812,Trevon Diggs,25,DAL,CB,2,2,1,9,3,33.3,31,10.3,3.4,0,4.6,10.6,9,22,0,0,0,0,0,0,4,0,0,DiggTr00,
813,Samuel Eguavoen,30,NYJ,LB,15,0,0,2,0,0,0,0,0,39.6,0.5,0,0,0,0,0,0,0,0,4,0,0,EguaSa00,,
814,Royce Freeman,27,LAR,RB,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,FreeRo00,,,,,,
815,Innis Gaines,25,GNB,S,4,0,0,3,1,33.3,5,5,1.7,0,42.4,-1,3,2,0,0,0,0,0,0,4,0,0,GainIn00,
816,Elijah Garcia,25,DEN,DL,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,GarcEl00,,,,,,
817,C.J. Goodwin,33,DAL,CB,5,0,0,2,2,100,14,7,7,0,95.8,3,6,8,0,0,0,0,0,0,4,0,0,GoodC.00,
818,Nick Hampton,23,LAR,OLB,10,0,0,2,1,50,11,11,5.5,0,66.7,-2,-5,16,2,0,0,0,0,0,4,0,0,HampNi00,
819,Tayler Hawkins,26,SFO,S,1,1,1,3,2,66.7,46,23,15.3,0,70.1,20.7,43,3,2,0,0,0,0,0,4,0,0,HawkTa01,
820,Timmy Horne,26,ATL,DL,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0,0,HornTi00,,,,,,
821,Buddy Johnson,24,DAL,LB,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,JohnBu01,,,,,,
822,Andre Jones,25,WAS,DE,14,2,0,0,0,0,0,0,0,0,0,0,3,0,0,4,2,33.3,JoneAn02,,,,,,
823,Nic Jones,22,KAN,CB,9,0,0,2,2,100,17,8.5,8.5,0,102.1,1.5,3,14,2,0,1,0,0,1,4,0,0,JoneNi00,
824,Eku Leota,24,CAR,OLB,8,0,0,1,0,0,0,0,0,39.6,0,0,0,1,1,0,0,0,1,4,2,33.3,LeotEk00,,
825,Blake Martinez,29,PIT,LB,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,20,MartBl01,,,,,,
826,Pat O'Connor,30,TAM,DL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,20,OConPa00,,,,,,
827,AJ Parker,25,CAR,CB,1,0,0,3,2,66.7,14,7,4.7,0,77.1,6.3,11,3,0,0,0,0,0,0,4,1,20,ParkAJ00,
828,Kendall Sheffield,27,SFO,DB,3,0,0,3,2,66.7,4,2,1.3,0,70.1,7,6,-2,0,0,0,0,0,0,4,0,0,ShefKe00,
829,Jalen Tolbert,24,DAL,WR,17,6,0,2,2,100,59,29.5,29.5,0,118.7,16.5,33,26,0,0,0,0,0,0,4,0,0,TolbJa00,
830,Markees Watts,24,TAM,OLB,7,0,0,2,2,100,13,6.5,6.5,0,93.7,0,0,13,0,0,1,0,1,2,4,0,0,WattMa00,
831,Oshane Ximines,27,NYG,LB,3,0,0,1,1,100,7,7,7,0,95.8,4,4,3,2,0,2,0,0,2,4,1,20,XimiOs00,
832,Joe Bachie,25,CIN,LB,16,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,BachJo01,,,,,,
833,Sean Chandler,27,WAS,DB,2,1,0,2,1,50,4,4,2,1,95.8,8.5,2,2,0,0,0,0,0,0,3,0,0,ChanSe00,
834,Cory Durden,24,LAR,DT,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,25,DurdCo00,,,,,,
835,Andrew Farmer,23,LAC,OLB,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,FarmAn00,,,,,,
836,DJ Ivey,23,CIN,CB,8,0,0,2,1,50,4,4,2,0,56.2,18,2,2,0,0,0,0,0,0,3,0,0,IveyDJ00,
837,Malik Jefferson,27,DAL,LB,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,25,JeffMa00,,,,,,
838,Quindell Johnson,24,CHI,DB,9,0,1,1,1,100,37,37,37,0,79.2,25,25,12,0,0,0,0,0,0,3,0,0,JohnQu01,
839,Kana'i Mauga,23,LVR,LB,5,0,0,3,3,100,8,2.7,2.7,0,79.2,-1.3,-4,12,0,0,0,0,0,0,3,2,40,MaugKa00,
840,Von Miller,34,BUF,LB,12,0,0,2,2,100,11,5.5,5.5,0,89.6,-1.5,-3,14,3,2,3,0,0,5,3,1,25,MillVo00,
841,Mike Morris,22,SEA,DE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,25,MorrMi00,,,,,,
842,Malik Reed,27,LVR,DB,4,2,0,2,2,100,23,11.5,11.5,0,114.6,-4.5,-9,32,3,0,0,0,0,0,3,0,0,ReedMa01,
843,Darius Rush,23,PIT,CB,3,0,0,2,1,50,12,12,6,0,68.7,13,7,5,0,0,0,0,0,0,3,0,0,RushDa00,
844,Kevon Seymour,30,BAL,CB,8,0,0,1,1,100,1,1,1,0,79.2,0,0,1,0,0,0,0,0,0,3,0,0,SeymKe00,
845,Ameer Speed,24,NWE,CB,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,SpeeAm00,,,,,,
846,Tyrus Wheat,24,DAL,DE,12,0,0,1,1,100,11,11,11,0,112.5,4,4,7,5,0,0,0,0,0,3,2,40,WheaTy02,
847,McTelvin Agim,26,IND,DT,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,AgimMc00,,,,,,
848,Joe Gaziano,27,ATL,DL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,33.3,GaziJo01,,,,,,
849,Damar Hamlin,25,BUF,S,5,0,0,1,1,100,6,6,6,0,91.7,5,5,1,0,0,0,0,0,0,2,0,0,AP CPoY-2,HamlDa00
850,Devin Harper,25,CIN,LB,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,HarpDe00,,,,,,
851,Tae Hayes,26,NYJ,CB,1,0,0,3,3,100,54,18,18,0,118.7,18,54,0,0,0,0,0,0,0,2,0,0,HayeTa00,
852,Thomas Incoom,24,DEN,OLB,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,33.3,IncoTh00,,,,,,
853,Kelvin Joseph,24,MIA,CB,4,0,0,2,2,100,39,19.5,19.5,0,118.7,17.5,35,4,0,0,0,0,0,0,2,0,0,JoseKe02,
854,Ochaun Mathis,24,LAR,OLB,8,0,0,0,0,0,0,0,0,7,0,1,0,0,1,2,0,0,MathOc00,,,,,,
855,Tanner McCalister,23,CLE,S,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,McCaTa00,,,,,,
856,T.Y. McGill,31,SFO,DL,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,McGiT.00,,,,,,
857,Chris Moore,30,TEN,WR,17,5,0,1,0,0,0,0,0,39.6,37,0,0,0,0,0,0,0,0,2,0,0,MoorCh00,,
858,Caleb Murphy,24,TEN,OLB,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,MurpCa00,,,,,,
859,Efe Obada,31,WAS,DE,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,ObadEf00,,,,,,
860,Derrek Pitts,25,TAM,CB,4,0,0,2,1,50,25,25,12.5,0,95.8,8,10,15,0,0,0,0,0,0,2,1,33.3,PittDe01,
861,Shaquille Quarterman,26,JAX,LB,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,QuarSh00,,,,,,
862,Giovanni Ricci,27,CAR,TE,5,0,0,1,0,0,0,0,0,39.6,0,0,0,7,0,0,0,0,0,2,1,33.3,RiccGi00,,
863,Josiah Scott,24,PHI,DB,4,0,0,6,6,100,25,4.2,4.2,0,84,1.5,9,16,1,0,0,0,0,0,2,0,0,ScotJo00,
864,Tanzel Smart,29,NYJ,DL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,33.3,SmarTa00,,,,,,
865,Cam Smith,23,MIA,CB,15,0,0,3,3,100,24,8,8,0,100,3.3,10,14,1,0,0,0,0,0,2,0,0,SmitCa02,
866,Jaylon Smith,28,LVR,LB,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,SmitJa05,,,,,,
867,Jordan Stout,25,BAL,P,17,0,0,1,0,0,0,0,0,39.6,-2,0,0,0,0,0,0,0,0,2,0,0,StouJo00,,
868,Charlie Thomas,23,CLE,LB,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,ThomCh02,,,,,,
869,BJ Thompson,24,KAN,DE,1,0,0,1,1,100,1,1,1,0,79.2,-7,-7,8,5,0,0,0,0,0,2,2,50,ThomBJ00,
870,Kendal Vickers,28,BUF,DE,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,33.3,VickKe00,,,,,,
871,Yasir Abdullah,23,JAX,LB,5,0,0,1,0,0,0,0,0,39.6,0,0,0,7,1,1,0,0,2,1,0,0,AbduYa00,,
872,Alex Armah,29,WAS,RB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,ArmaAl00,,,,,,
873,Anthony Barr,31,MIN,LB,4,0,0,1,1,100,5,5,5,0,87.5,2,2,3,3,0,0,0,0,0,1,0,0,BarrAn00,
874,Ethan Bonner,24,MIA,CB,2,0,0,2,0,0,0,0,0,39.6,12,0,0,0,0,0,0,0,0,1,0,0,BonnEt00,,
875,Austin Bryant,27,SFO,DL,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,BryaAu00,,,,,,
876,Kalia Davis,25,SFO,DL,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,DaviKa01,,,,,,
877,Austin Faoliu,24,SEA,NT,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,FaolAu00,,,,,,
878,Derrick Gore,29,WAS,RB,6,0,0,1,0,0,0,0,0,39.6,22,0,0,0,0,0,0,0,0,1,0,0,GoreDe00,,
879,James Houston,25,DET,LB,2,1,0,1,1,100,31,31,31,0,118.7,23,23,8,0,0,1,0,0,1,1,0,0,HousJa01,
880,Kerry Hyder,32,SFO,DE,4,0,0,0,0,0,0,0,0,0,2,0,0,1,3,1,0,0,HydeKe01,,,,,,
881,Bruce Irvin,36,DET,LB,2,0,0,1,0,0,0,0,0,39.6,5,0,0,2,2,1,0,1,2,1,0,0,IrviBr00,,
882,Craig James,27,NYJ,CB,2,0,0,3,1,33.3,6,6,2,0,42.4,6,5,1,0,0,0,0,0,0,1,0,0,JameCr01,
883,Sidney Jones,27,CIN,CB,3,0,0,2,2,100,35,17.5,17.5,1,158.3,16,32,3,0,0,0,0,0,0,1,1,50,JoneSi00,
884,Khalid Kareem,25,CHI,DL,1,0,0,1,0,0,0,0,0,39.6,5,0,0,0,0,0,0,0,0,1,0,0,KareKh00,,
885,Cory Littleton,30,HOU,LB,9,0,0,1,1,100,10,10,10,0,108.3,-3,-3,13,0,0,0,0,0,0,1,1,50,LittCo01,
886,Bobby McCain,30,NYG,S,10,0,0,2,1,50,12,12,6,1,108.3,16.5,12,0,0,0,0,0,0,0,1,1,50,McCaBo01,
887,Calvin Munson,29,NWE,LB,3,0,0,1,1,100,7,7,7,0,95.8,-1,-1,8,1,0,0,0,0,0,1,0,0,MunsCa00,
888,Payton Turner,24,NOR,DE,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,TurnPa02,,,,,,
889,Jonathan Ward,26,TEN,RB,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,WardJo00,,,,,,
890,Jaylin Williams,23,MIN,CB,3,0,0,3,3,100,28,9.3,9.3,0,105.6,3,9,19,0,0,0,0,0,0,1,2,66.7,WillJa14,
891,Joejuan Williams,26,MIN,CB,2,0,0,4,1,25,1,1,0.3,0,39.6,16.3,1,0,0,0,0,0,0,0,1,0,0,WillJo13,
892,Israel Abanikanda,21,NYJ,RB,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,AbanIs00,,,,,,
893,Andrew Adams,31,BAL,S,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,AdamAn00,,,,,,
894,Ekow Boye-Doe,24,KAN,CB,6,0,0,1,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,0,0,BoyeEk00,,,
895,Christian Braswell,24,JAX,CB,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,BrasCh00,,,,,,,
896,Aaron Brewer,26,TEN,C,17,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,BrewAa01,,,,,,,
897,DeAndre Carter,30,LVR,WR,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,CartDe02,,,,,,,
898,Michael Carter,24,NYJ,RB,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,CartMi03,,,,,,,
899,Corey Clement,29,ARI,RB,3,0,0,2,0,0,0,0,0,39.6,1,0,0,0,0,0,0,0,0,0,0,ClemCo00,,,
900,Dane Cruikshank,28,TEN,DB,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,CruiDa00,,,,,,,
901,Milo Eifler,25,ATL,LB,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,EiflMi00,,,,,,,
902,Tay Gowan,25,TEN,CB,1,0,0,1,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,0,0,GowaTa00,,,
903,Eric Gray,24,NYG,RB,13,0,0,3,2,66.7,7,3.5,2.3,0,70.1,1.7,-3,10,0,0,0,0,0,0,0,2,100,GrayEr01,
904,Blake Grupe,25,NOR,K,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GrupBl00,,,,,,,
905,Damien Harris,26,BUF,RB,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,HarrDa06,,,,,,,
906,Noah Igbinoghene,24,DAL,CB,5,0,0,2,1,50,8,8,4,0,60.4,14,1,7,0,0,0,0,0,0,0,0,IgbiNo00,,
907,Siaki Ika,23,CLE,DT,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,100,IkaxSi00,,,,,,
908,Keaontay Ingram,24,ARI,RB,8,1,0,1,1,100,5,5,5,0,87.5,0,0,5,0,0,0,0,0,0,0,0,IngrKe01,,
909,Zack Kuntz,24,NYJ,TE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,KuntZa00,,,,,,
910,Tyreek Maddox-Williams,26,ARI,LB,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,MaddTy00,,,,,,,
911,Marcus McKethan,24,NYG,OL,16,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,McKeMa01,,,,,,,
912,Zack Moss,26,IND,RB,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,MossZa00,,,,,,
913,Amani Oruwariye,27,JAX,CB,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,OruwAm00,,,,,,,
914,Jayden Reed,23,GNB,WR,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,AP ORoY-6,ReedJa03,,,,,
915,Daniel Sorensen,33,NOR,S,2,0,0,1,1,100,8,8,8,0,100,0,0,8,0,0,0,0,0,0,0,1,100,SoreDa01,
916,Teez Tabor,28,SEA,S,1,0,0,1,0,0,0,0,0,39.6,9,0,0,0,0,0,0,0,0,0,0,TaboTe00,,,
917,Zachary Thomas,25,LAR,OL,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ThomZa04,,,,,,,
918,SaRodorick Thompson,24,SEA,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,ThomSa00,,,,,,
919,Jason Verrett,32,SFO,CB,1,0,0,1,1,100,6,6,6,1,131.2,6,6,0,0,0,0,0,0,0,0,0,VerrJa00,,
920,Sam Webb,25,CAR,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,WebbSa00,,,,,,
921,Benton Whitley,24,2TM,LB,4,0,0,1,0,0,0,0,0,39.6,-2,0,0,3,1,0,1,0,1,0,1,100,WhitBe00,,
921,Benton Whitley,24,MIN,LB,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,1,100,WhitBe00,,,,,,
921,Benton Whitley,24,NYG,OLB,3,0,0,1,0,0,0,0,0,39.6,-2,0,0,0,0,0,1,0,0,0,0,WhitBe00,,,
